account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure,adview_per_post,reply_per_message,like_per_post,post_per_message,unfriend_per_newfriend,dislike_pcnt,unfriend_per_newfriend_scaled,newfriend_pcnt_chng,days_since_newfriend,unfriend_28day_avg_84day_obs,unfriend_28day_avg_84day_obs_scaled
6678,2020-04-23,False,20.0,3.0,7.0,7.0,2.0,0.0,38.0,21.0,82.0,1.0,0.55263156,2.857143,0.18421052,0.0,0.09090909,0.0,-0.625,0.0,0.0,0.0
6680,2020-04-23,False,17.0,1.0,0.0,12.0,2.0,0.0,10.0,4.0,82.0,0.0,0.4,0.0,0.0,0.0,0.10526316,0.0,0.0,0.0,0.0,0.0
6797,2020-04-23,False,107.0,42.0,46.0,78.0,5.0,0.0,2.0,0.0,82.0,1.6956521,0.0,2.326087,23.0,0.0,0.04464286,0.0,2.5,0.0,0.0,0.0
6813,2020-04-23,False,61.0,15.0,46.0,186.0,4.0,1.0,13.0,6.0,82.0,4.0434785,0.46153846,1.326087,3.5384614,0.06666667,0.06153846,0.0,0.875,0.0,0.0,0.0
6848,2020-04-23,False,19.0,11.0,27.0,9.0,35.0,0.0,55.0,28.0,82.0,0.33333334,0.5090909,0.7037037,0.4909091,0.0,0.6481481,0.0,-0.3125,0.0,0.0,0.0
6862,2020-04-23,False,33.0,8.0,28.0,9.0,2.0,0.0,5.0,0.0,82.0,0.32142857,0.0,1.1785715,5.6,0.0,0.057142857,0.0,-0.38461536,0.0,0.0,0.0
6971,2020-04-23,False,19.0,20.0,38.0,18.0,23.0,0.0,12.0,3.0,82.0,0.47368422,0.25,0.5,3.1666667,0.0,0.54761904,0.0,0.8181819,0.0,0.0,0.0
7034,2020-04-23,False,52.0,10.0,23.0,17.0,5.0,0.0,9.0,0.0,82.0,0.73913044,0.0,2.2608695,2.5555556,0.0,0.0877193,0.0,-0.16666669,0.0,0.0,0.0
7130,2020-04-23,False,50.0,15.0,21.0,168.0,21.0,0.0,113.0,16.0,82.0,8.0,0.14159292,2.3809524,0.18584071,0.0,0.29577464,0.0,0.36363637,0.0,0.0,0.0
7143,2020-04-23,True,101.0,15.0,26.0,36.0,3.0,0.0,6.0,0.0,82.0,1.3846154,0.0,3.8846154,4.3333335,0.0,0.028846154,0.0,2.75,0.0,0.0,0.0
7159,2020-04-23,False,170.0,39.0,113.0,130.0,42.0,0.0,50.0,30.0,82.0,1.1504425,0.6,1.5044248,2.26,0.0,0.1981132,0.0,-0.15217394,0.0,0.0,0.0
7172,2020-04-23,False,65.0,8.0,55.0,100.0,4.0,0.0,54.0,11.0,82.0,1.8181819,0.2037037,1.1818181,1.0185186,0.0,0.057971016,0.0,1.6666667,0.0,0.0,0.0
7233,2020-04-23,False,39.0,5.0,38.0,22.0,5.0,1.0,20.0,6.0,82.0,0.57894737,0.3,1.0263158,1.9,0.2,0.11363637,0.0,-0.375,0.0,0.0,0.0
7270,2020-04-23,False,99.0,11.0,30.0,57.0,24.0,1.0,35.0,8.0,82.0,1.9,0.22857143,3.3,0.85714287,0.09090909,0.19512194,0.0,0.8333334,0.0,0.0,0.0
7383,2020-04-23,False,53.0,6.0,9.0,11.0,16.0,2.0,72.0,27.0,82.0,1.2222222,0.375,5.888889,0.125,0.33333334,0.23188406,0.0,0.0,0.0,0.0,0.0
7415,2020-04-23,False,590.0,15.0,592.0,84.0,39.0,0.0,6.0,3.0,82.0,0.1418919,0.5,0.9966216,98.666664,0.0,0.06200318,0.0,0.6666666,0.0,0.0,0.0
7446,2020-04-23,False,14.0,5.0,5.0,6.0,15.0,0.0,17.0,3.0,82.0,1.2,0.1764706,2.8,0.29411766,0.0,0.51724136,0.0,0.25,0.0,0.0,0.0
7476,2020-04-23,False,163.0,9.0,29.0,24.0,13.0,0.0,5.0,1.0,82.0,0.82758623,0.2,5.62069,5.8,0.0,0.07386363,0.0,-0.100000024,0.0,0.0,0.0
7589,2020-04-23,False,13.0,1.0,1.0,7.0,4.0,0.0,3.0,1.0,82.0,7.0,0.33333334,13.0,0.33333334,0.0,0.23529412,0.0,-0.6666666,0.0,0.0,0.0
7593,2020-04-23,False,622.0,28.0,86.0,73.0,27.0,1.0,294.0,171.0,82.0,0.8488372,0.5816327,7.2325583,0.292517,0.035714287,0.041602466,0.0,0.39999998,0.0,0.0,0.0
7612,2020-04-23,False,471.0,11.0,95.0,106.0,9.0,0.0,29.0,5.0,82.0,1.1157895,0.1724138,4.957895,3.275862,0.0,0.01875,0.0,-0.15384614,0.0,0.0,0.0
7635,2020-04-23,False,48.0,7.0,18.0,7.0,12.0,2.0,29.0,18.0,82.0,0.3888889,0.62068963,2.6666667,0.62068963,0.2857143,0.2,0.0,0.0,0.0,0.0,0.0
7636,2020-04-23,False,60.0,5.0,28.0,27.0,4.0,1.0,3.0,1.0,82.0,0.96428573,0.33333334,2.142857,9.333333,0.2,0.0625,0.0,-0.5454545,0.0,0.0,0.0
7649,2020-04-23,False,11.0,1.0,13.0,14.0,55.0,0.0,163.0,22.0,82.0,1.0769231,0.13496932,0.84615386,0.0797546,0.0,0.8333333,0.0,0.0,0.0,0.0,0.0
7700,2020-04-23,False,30.0,2.0,8.0,19.0,2.0,2.0,25.0,12.0,82.0,2.375,0.48,3.75,0.32,1.0,0.0625,0.0,0.0,0.0,0.0,0.0
7731,2020-04-23,False,6.0,0.0,2.0,8.0,23.0,0.0,8.0,1.0,82.0,4.0,0.125,3.0,0.25,0.0,0.79310346,0.0,0.0,0.0,0.0,0.0
7789,2020-04-23,False,97.0,5.0,19.0,36.0,20.0,1.0,110.0,43.0,82.0,1.8947369,0.3909091,5.105263,0.17272727,0.2,0.17094018,0.0,-0.6153846,0.0,0.0,0.0
7812,2020-04-23,False,30.0,15.0,97.0,52.0,11.0,0.0,60.0,20.0,82.0,0.53608245,0.33333334,0.30927834,1.6166667,0.0,0.2682927,0.0,-0.21052629,0.0,0.0,0.0
7813,2020-04-23,False,70.0,4.0,10.0,9.0,6.0,0.0,150.0,64.0,82.0,0.9,0.42666668,7.0,0.06666667,0.0,0.078947365,0.0,0.0,0.0,0.0,0.0
7816,2020-04-23,False,1850.0,36.0,285.0,233.0,13.0,0.0,10.0,0.0,82.0,0.81754386,0.0,6.491228,28.5,0.0,0.0069779926,0.0,0.20000005,0.0,0.0,0.0
7849,2020-04-23,False,8.0,0.0,5.0,5.0,3.0,0.0,33.0,5.0,82.0,1.0,0.15151516,1.6,0.15151516,0.0,0.27272728,0.0,-1.0,0.0,0.0,0.0
7854,2020-04-23,False,185.0,3.0,38.0,19.0,5.0,1.0,21.0,16.0,82.0,0.5,0.7619048,4.868421,1.8095238,0.33333334,0.02631579,0.0,-0.5,0.0,0.0,0.0
7866,2020-04-23,False,50.0,4.0,25.0,8.0,3.0,0.0,107.0,21.0,82.0,0.32,0.19626169,2.0,0.23364486,0.0,0.056603774,0.0,0.0,0.0,0.0,0.0
7899,2020-04-23,False,297.0,12.0,114.0,137.0,56.0,0.0,40.0,4.0,82.0,1.2017543,0.1,2.6052632,2.85,0.0,0.15864022,0.0,-0.3333333,0.0,0.0,0.0
8006,2020-04-23,False,151.0,11.0,96.0,45.0,13.0,1.0,16.0,2.0,82.0,0.46875,0.125,1.5729166,6.0,0.09090909,0.07926829,0.0,1.75,0.0,0.0,0.0
8012,2020-04-23,False,92.0,2.0,36.0,22.0,46.0,2.0,58.0,26.0,82.0,0.6111111,0.44827586,2.5555556,0.62068963,1.0,0.33333334,0.0,-0.3333333,0.0,0.0,0.0
8016,2020-04-23,False,412.0,24.0,74.0,125.0,25.0,1.0,1.0,2.0,82.0,1.6891892,2.0,5.5675673,74.0,0.041666668,0.057208236,0.0,0.5,0.0,0.0,0.0
8019,2020-04-23,False,43.0,0.0,1.0,7.0,0.0,0.0,8.0,2.0,82.0,7.0,0.25,43.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8023,2020-04-23,False,348.0,14.0,82.0,8.0,62.0,0.0,97.0,11.0,82.0,0.09756097,0.11340206,4.243902,0.8453608,0.0,0.15121952,0.0,0.07692313,0.0,0.0,0.0
8027,2020-04-23,False,561.0,26.0,33.0,55.0,6.0,0.0,40.0,16.0,82.0,1.6666666,0.4,17.0,0.825,0.0,0.01058201,0.0,0.13043475,0.0,0.0,0.0
8029,2020-04-23,False,36.0,0.0,5.0,4.0,5.0,0.0,596.0,208.0,82.0,0.8,0.3489933,7.2,0.008389262,0.0,0.12195122,0.0,-1.0,0.0,0.0,0.0
8064,2020-04-23,False,169.0,2.0,64.0,13.0,7.0,0.0,41.0,14.0,82.0,0.203125,0.34146342,2.640625,1.5609756,0.0,0.039772727,0.0,1.0,0.0,0.0,0.0
8083,2020-04-23,False,47.0,3.0,4.0,20.0,6.0,0.0,25.0,4.0,82.0,5.0,0.16,11.75,0.16,0.0,0.11320755,0.0,0.5,0.0,0.0,0.0
8093,2020-04-23,False,81.0,18.0,26.0,5.0,12.0,0.0,9.0,1.0,82.0,0.1923077,0.11111111,3.1153846,2.8888888,0.0,0.12903225,0.0,0.5,0.0,0.0,0.0
8108,2020-04-23,False,44.0,5.0,45.0,33.0,3.0,0.0,8.0,1.0,82.0,0.73333335,0.125,0.9777778,5.625,0.0,0.06382979,0.0,-0.28571427,0.0,0.0,0.0
8217,2020-04-23,True,467.0,4.0,72.0,16.0,6.0,1.0,1.0,0.0,82.0,0.22222222,0.0,6.486111,72.0,0.25,0.01268499,0.0,-0.5,0.0,0.0,0.0
8220,2020-04-23,False,31.0,8.0,12.0,34.0,20.0,0.0,80.0,30.0,82.0,2.8333333,0.375,2.5833333,0.15,0.0,0.39215687,0.0,0.1428572,0.0,0.0,0.0
8224,2020-04-23,False,30.0,1.0,0.0,6.0,6.0,0.0,18.0,9.0,82.0,0.0,0.5,0.0,0.0,0.0,0.16666667,0.0,-0.8,0.0,0.0,0.0
8265,2020-04-23,False,349.0,12.0,62.0,46.0,15.0,0.0,174.0,65.0,82.0,0.7419355,0.37356323,5.629032,0.35632184,0.0,0.041208792,0.0,0.33333337,0.0,0.0,0.0
8281,2020-04-23,False,166.0,25.0,94.0,88.0,42.0,0.0,61.0,34.0,82.0,0.9361702,0.55737704,1.7659575,1.5409836,0.0,0.20192307,0.0,0.13636363,0.0,0.0,0.0
8326,2020-04-23,False,12.0,2.0,12.0,7.0,2.0,0.0,10.0,3.0,82.0,0.5833333,0.3,1.0,1.2,0.0,0.14285715,0.0,1.0,0.0,0.0,0.0
8373,2020-04-23,False,31.0,11.0,86.0,17.0,5.0,0.0,14.0,7.0,82.0,0.19767442,0.5,0.3604651,6.142857,0.0,0.1388889,0.0,0.22222221,0.0,0.0,0.0
8393,2020-04-23,False,157.0,15.0,25.0,193.0,2.0,1.0,15.0,1.0,82.0,7.72,0.06666667,6.28,1.6666666,0.06666667,0.012578616,0.0,0.07142854,0.0,0.0,0.0
8394,2020-04-23,False,121.0,2.0,17.0,25.0,20.0,0.0,84.0,40.0,82.0,1.4705882,0.47619048,7.117647,0.20238096,0.0,0.14184397,0.0,-0.6666666,0.0,0.0,0.0
8397,2020-04-23,False,10.0,10.0,31.0,14.0,16.0,0.0,9.0,2.0,82.0,0.4516129,0.22222222,0.32258064,3.4444444,0.0,0.61538464,0.0,0.42857146,0.0,0.0,0.0
8444,2020-04-23,False,16.0,0.0,10.0,15.0,3.0,0.0,15.0,2.0,82.0,1.5,0.13333334,1.6,0.6666667,0.0,0.15789473,0.0,-1.0,0.0,0.0,0.0
8466,2020-04-23,False,20.0,36.0,35.0,20.0,19.0,0.0,5.0,3.0,82.0,0.5714286,0.6,0.5714286,7.0,0.0,0.4871795,0.0,-0.18181819,0.0,0.0,0.0
8467,2020-04-23,False,58.0,0.0,67.0,33.0,30.0,0.0,102.0,31.0,82.0,0.49253732,0.30392158,0.86567163,0.65686274,0.0,0.3409091,0.0,-1.0,0.0,0.0,0.0
8479,2020-04-23,False,28.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,82.0,1.0,1.0,7.0,4.0,0.5,0.125,0.0,1.0,0.0,0.0,0.0
8540,2020-04-23,False,20.0,4.0,40.0,48.0,16.0,1.0,33.0,3.0,82.0,1.2,0.09090909,0.5,1.2121212,0.25,0.44444445,0.0,-0.4285714,0.0,0.0,0.0
8551,2020-04-23,False,10.0,0.0,3.0,1.0,0.0,0.0,32.0,21.0,82.0,0.33333334,0.65625,3.3333333,0.09375,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8571,2020-04-23,False,22.0,1.0,11.0,13.0,2.0,0.0,32.0,22.0,82.0,1.1818181,0.6875,2.0,0.34375,0.0,0.083333336,0.0,-0.5,0.0,0.0,0.0
8572,2020-04-23,False,11.0,1.0,9.0,5.0,6.0,0.0,8.0,1.0,82.0,0.5555556,0.125,1.2222222,1.125,0.0,0.3529412,0.0,0.0,0.0,0.0,0.0
8573,2020-04-23,False,106.0,4.0,24.0,47.0,15.0,0.0,44.0,35.0,82.0,1.9583334,0.79545456,4.4166665,0.54545456,0.0,0.12396694,0.0,-0.5,0.0,0.0,0.0
8575,2020-04-23,False,28.0,5.0,31.0,5.0,14.0,0.0,5.0,3.0,82.0,0.16129032,0.6,0.9032258,6.2,0.0,0.33333334,0.0,0.6666666,0.0,0.0,0.0
8590,2020-04-23,False,52.0,7.0,19.0,142.0,10.0,0.0,148.0,11.0,82.0,7.4736843,0.074324325,2.7368422,0.12837838,0.0,0.16129032,0.0,6.0,0.0,0.0,0.0
8601,2020-04-23,False,16.0,0.0,3.0,3.0,0.0,0.0,36.0,19.0,82.0,1.0,0.5277778,5.3333335,0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8611,2020-04-23,False,148.0,7.0,16.0,37.0,10.0,0.0,134.0,55.0,82.0,2.3125,0.41044775,9.25,0.11940298,0.0,0.06329114,0.0,-0.22222221,0.0,0.0,0.0
8619,2020-04-23,False,139.0,34.0,16.0,79.0,25.0,0.0,40.0,15.0,82.0,4.9375,0.375,8.6875,0.4,0.0,0.15243903,0.0,0.25925922,0.0,0.0,0.0
8639,2020-04-23,False,349.0,5.0,90.0,42.0,11.0,0.0,8.0,3.0,82.0,0.46666667,0.375,3.8777778,11.25,0.0,0.030555556,0.0,0.25,0.0,0.0,0.0
8646,2020-04-23,False,16.0,0.0,3.0,13.0,34.0,0.0,35.0,6.0,82.0,4.3333335,0.17142858,5.3333335,0.08571429,0.0,0.68,0.0,-1.0,0.0,0.0,0.0
8656,2020-04-23,True,160.0,17.0,46.0,40.0,5.0,0.0,1.0,1.0,82.0,0.8695652,1.0,3.4782608,46.0,0.0,0.030303031,0.0,0.70000005,0.0,0.0,0.0
8682,2020-04-23,False,5.0,0.0,5.0,4.0,0.0,0.0,16.0,6.0,82.0,0.8,0.375,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8751,2020-04-23,False,73.0,22.0,32.0,51.0,6.0,0.0,4.0,1.0,82.0,1.59375,0.25,2.28125,8.0,0.0,0.07594936,0.0,2.142857,0.0,0.0,0.0
8754,2020-04-23,False,253.0,6.0,88.0,59.0,7.0,0.0,11.0,5.0,82.0,0.67045456,0.45454547,2.875,8.0,0.0,0.026923077,0.0,1.0,0.0,0.0,0.0
8803,2020-04-23,False,13.0,4.0,17.0,33.0,7.0,1.0,95.0,17.0,82.0,1.9411764,0.17894737,0.7647059,0.17894737,0.25,0.35,0.0,-0.19999999,0.0,0.0,0.0
8858,2020-04-23,False,45.0,8.0,46.0,27.0,9.0,1.0,15.0,3.0,82.0,0.5869565,0.2,0.9782609,3.0666666,0.125,0.16666667,0.0,0.0,0.0,0.0,0.0
8864,2020-04-23,False,66.0,5.0,30.0,24.0,11.0,0.0,1.0,1.0,82.0,0.8,1.0,2.2,30.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0
8918,2020-04-23,False,37.0,7.0,16.0,22.0,75.0,1.0,11.0,1.0,82.0,1.375,0.09090909,2.3125,1.4545455,0.14285715,0.66964287,0.0,0.39999998,0.0,0.0,0.0
8920,2020-04-23,False,160.0,0.0,25.0,10.0,5.0,1.0,72.0,33.0,82.0,0.4,0.45833334,6.4,0.3472222,0.0,0.030303031,0.0,-1.0,0.0,0.0,0.0
8967,2020-04-23,False,116.0,10.0,189.0,132.0,36.0,0.0,38.0,24.0,82.0,0.6984127,0.6315789,0.6137566,4.9736843,0.0,0.23684211,0.0,-0.3333333,0.0,0.0,0.0
8975,2020-04-23,False,197.0,10.0,109.0,53.0,65.0,0.0,8.0,0.0,82.0,0.48623854,0.0,1.8073394,13.625,0.0,0.24809161,0.0,0.25,0.0,0.0,0.0
9005,2020-04-23,False,19.0,1.0,36.0,19.0,5.0,0.0,11.0,4.0,82.0,0.5277778,0.36363637,0.5277778,3.2727273,0.0,0.20833333,0.0,-0.6666666,0.0,0.0,0.0
9056,2020-04-23,False,0.0,0.0,6.0,0.0,1.0,0.0,50.0,9.0,82.0,0.0,0.18,0.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9114,2020-04-23,False,52.0,7.0,12.0,42.0,3.0,0.0,12.0,8.0,82.0,3.5,0.6666667,4.3333335,1.0,0.0,0.054545455,0.0,0.16666663,0.0,0.0,0.0
9180,2020-04-23,False,259.0,33.0,165.0,92.0,70.0,0.0,37.0,20.0,82.0,0.55757576,0.5405405,1.569697,4.4594593,0.0,0.21276596,0.0,0.32000005,0.0,0.0,0.0
9211,2020-04-23,False,3.0,1.0,19.0,2.0,3.0,0.0,8.0,7.0,82.0,0.10526316,0.875,0.15789473,2.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0
9239,2020-04-23,False,12.0,5.0,55.0,36.0,11.0,0.0,61.0,37.0,82.0,0.6545454,0.60655737,0.21818182,0.90163934,0.0,0.47826087,0.0,0.25,0.0,0.0,0.0
9281,2020-04-23,False,6.0,2.0,19.0,29.0,21.0,0.0,3.0,2.0,82.0,1.5263158,0.6666667,0.31578946,6.3333335,0.0,0.7777778,0.0,-0.6666666,0.0,0.0,0.0
9346,2020-04-23,False,51.0,0.0,5.0,2.0,9.0,0.0,2.0,3.0,82.0,0.4,1.5,10.2,2.5,0.0,0.15,0.0,-1.0,0.0,0.0,0.0
9348,2020-04-23,False,15.0,2.0,8.0,1.0,1.0,3.0,14.0,10.0,82.0,0.125,0.71428573,1.875,0.5714286,1.5,0.0625,0.0,0.0,0.0,0.0,0.0
9435,2020-04-23,False,9.0,5.0,6.0,16.0,6.0,0.0,5.0,1.0,82.0,2.6666667,0.2,1.5,1.2,0.0,0.4,0.0,0.6666666,0.0,0.0,0.0
9483,2020-04-23,False,16.0,6.0,9.0,7.0,10.0,0.0,31.0,10.0,82.0,0.7777778,0.32258064,1.7777778,0.29032257,0.0,0.3846154,0.0,0.20000005,0.0,0.0,0.0
9527,2020-04-23,False,22.0,2.0,5.0,6.0,1.0,0.0,4.0,0.0,82.0,1.2,0.0,4.4,1.25,0.0,0.04347826,0.0,-0.6,0.0,0.0,0.0
9528,2020-04-23,False,47.0,3.0,32.0,29.0,86.0,1.0,38.0,6.0,82.0,0.90625,0.15789473,1.46875,0.84210527,0.33333334,0.6466165,0.0,-0.57142854,0.0,0.0,0.0
9580,2020-04-23,True,58.0,5.0,16.0,128.0,8.0,0.0,20.0,1.0,82.0,8.0,0.05,3.625,0.8,0.0,0.121212125,0.0,-0.28571427,0.0,0.0,0.0
9613,2020-04-23,False,31.0,1.0,36.0,12.0,0.0,0.0,31.0,7.0,82.0,0.33333334,0.22580644,0.8611111,1.1612903,0.0,0.0,0.0,-0.6666666,0.0,0.0,0.0
9690,2020-04-23,False,20.0,2.0,5.0,23.0,2.0,0.0,26.0,6.0,82.0,4.6,0.23076923,4.0,0.1923077,0.0,0.09090909,0.0,-0.5,0.0,0.0,0.0
9694,2020-04-23,False,34.0,3.0,10.0,5.0,8.0,2.0,36.0,15.0,82.0,0.5,0.41666666,3.4,0.2777778,0.6666667,0.1904762,0.0,0.0,0.0,0.0,0.0
9701,2020-04-23,False,23.0,1.0,18.0,17.0,1.0,1.0,25.0,6.0,82.0,0.9444444,0.24,1.2777778,0.72,1.0,0.041666668,0.0,-0.75,0.0,0.0,0.0
9702,2020-04-23,False,19.0,2.0,10.0,2.0,4.0,1.0,39.0,25.0,82.0,0.2,0.64102566,1.9,0.25641027,0.5,0.17391305,0.0,0.0,0.0,0.0,0.0
9733,2020-04-23,False,222.0,15.0,44.0,29.0,33.0,0.0,70.0,19.0,82.0,0.65909094,0.27142859,5.0454545,0.62857145,0.0,0.12941177,0.0,0.15384614,0.0,0.0,0.0
9734,2020-04-23,False,4.0,0.0,23.0,2.0,7.0,1.0,24.0,2.0,82.0,0.08695652,0.083333336,0.17391305,0.9583333,0.0,0.6363636,0.0,-1.0,0.0,0.0,0.0
9786,2020-04-23,False,33.0,9.0,20.0,20.0,5.0,0.0,40.0,8.0,82.0,1.0,0.2,1.65,0.5,0.0,0.13157895,0.0,0.5,0.0,0.0,0.0
9876,2020-04-23,False,161.0,16.0,89.0,38.0,4.0,0.0,4.0,3.0,82.0,0.42696628,0.75,1.8089888,22.25,0.0,0.024242423,0.0,0.7777778,0.0,0.0,0.0
9901,2020-04-23,False,6.0,3.0,7.0,5.0,0.0,0.0,26.0,16.0,82.0,0.71428573,0.61538464,0.85714287,0.26923078,0.0,0.0,0.0,2.0,0.0,0.0,0.0
9929,2020-04-23,False,68.0,6.0,5.0,4.0,10.0,0.0,3.0,0.0,82.0,0.8,0.0,13.6,1.6666666,0.0,0.12820514,0.0,0.0,0.0,0.0,0.0
9942,2020-04-23,False,14.0,1.0,17.0,17.0,13.0,0.0,59.0,45.0,82.0,1.0,0.7627119,0.8235294,0.2881356,0.0,0.4814815,0.0,-0.6666666,0.0,0.0,0.0
10010,2020-04-23,False,50.0,6.0,71.0,19.0,2.0,1.0,6.0,8.0,51.0,0.26760563,1.3333334,0.70422536,11.833333,0.16666667,0.03846154,0.0,0.5,0.0,0.0,0.0
10026,2020-04-23,False,237.0,32.0,51.0,91.0,80.0,0.0,109.0,14.0,51.0,1.7843137,0.12844037,4.647059,0.4678899,0.0,0.25236592,0.0,0.032258034,0.0,0.0,0.0
10061,2020-04-23,False,151.0,10.0,29.0,45.0,21.0,0.0,56.0,7.0,51.0,1.5517242,0.125,5.206897,0.51785713,0.0,0.12209302,0.0,0.6666666,0.0,0.0,0.0
10067,2020-04-23,False,12.0,0.0,3.0,7.0,5.0,0.0,96.0,75.0,51.0,2.3333333,0.78125,4.0,0.03125,0.0,0.29411766,0.0,0.0,0.0,0.0,0.0
10068,2020-04-23,False,443.0,15.0,140.0,86.0,42.0,0.0,20.0,4.0,51.0,0.6142857,0.2,3.1642857,7.0,0.0,0.08659794,0.0,0.25,0.0,0.0,0.0
10110,2020-04-23,False,134.0,1.0,5.0,7.0,17.0,0.0,35.0,4.0,51.0,1.4,0.114285715,26.8,0.14285715,0.0,0.11258278,0.0,0.0,0.0,0.0,0.0
10240,2020-04-23,False,29.0,5.0,27.0,23.0,2.0,1.0,13.0,9.0,51.0,0.8518519,0.6923077,1.074074,2.0769231,0.2,0.06451613,0.0,1.5,0.0,0.0,0.0
10247,2020-04-23,False,60.0,4.0,28.0,10.0,28.0,1.0,370.0,125.0,51.0,0.35714287,0.33783785,2.142857,0.075675674,0.25,0.3181818,0.0,-0.19999999,0.0,0.0,0.0
10259,2020-04-23,False,341.0,24.0,113.0,131.0,66.0,0.0,78.0,40.0,51.0,1.159292,0.51282054,3.017699,1.448718,0.0,0.16216215,0.0,1.0,0.0,0.0,0.0
10344,2020-04-23,False,7.0,1.0,12.0,2.0,10.0,0.0,34.0,5.0,51.0,0.16666667,0.14705883,0.5833333,0.3529412,0.0,0.5882353,0.0,-0.5,0.0,0.0,0.0
10357,2020-04-23,False,19.0,2.0,53.0,90.0,16.0,0.0,30.0,11.0,51.0,1.6981132,0.36666667,0.35849056,1.7666667,0.0,0.45714286,0.0,-0.5,0.0,0.0,0.0
10365,2020-04-23,False,23.0,4.0,4.0,19.0,11.0,0.0,45.0,17.0,51.0,4.75,0.37777779,5.75,0.08888889,0.0,0.32352942,0.0,0.0,0.0,0.0,0.0
10420,2020-04-23,False,130.0,18.0,94.0,40.0,5.0,0.0,6.0,8.0,51.0,0.42553192,1.3333334,1.3829787,15.666667,0.0,0.037037037,0.0,0.20000005,0.0,0.0,0.0
10430,2020-04-23,False,106.0,5.0,31.0,76.0,47.0,0.0,5.0,2.0,51.0,2.451613,0.4,3.419355,6.2,0.0,0.30718955,0.0,-0.375,0.0,0.0,0.0
10434,2020-04-23,False,27.0,1.0,13.0,4.0,1.0,0.0,109.0,46.0,51.0,0.30769232,0.42201835,2.0769231,0.119266056,0.0,0.035714287,0.0,-0.5,0.0,0.0,0.0
10436,2020-04-23,False,43.0,7.0,8.0,9.0,4.0,0.0,65.0,27.0,51.0,1.125,0.41538462,5.375,0.12307692,0.0,0.08510638,0.0,2.5,0.0,0.0,0.0
10443,2020-04-23,False,8.0,0.0,2.0,8.0,2.0,2.0,8.0,4.0,51.0,4.0,0.5,4.0,0.25,0.0,0.2,0.0,-1.0,0.0,0.0,0.0
10483,2020-04-23,False,28.0,2.0,44.0,23.0,54.0,1.0,184.0,64.0,51.0,0.52272725,0.3478261,0.6363636,0.23913044,0.5,0.6585366,0.0,1.0,0.0,0.0,0.0
10574,2020-04-23,False,634.0,4.0,198.0,22.0,12.0,1.0,58.0,19.0,51.0,0.11111111,0.3275862,3.2020202,3.413793,0.25,0.01857585,0.0,-0.19999999,0.0,0.0,0.0
10581,2020-04-23,False,104.0,8.0,39.0,45.0,74.0,0.0,220.0,92.0,51.0,1.1538461,0.4181818,2.6666667,0.17727272,0.0,0.41573033,0.0,0.6,0.0,0.0,0.0
10586,2020-04-23,False,60.0,9.0,76.0,61.0,20.0,2.0,255.0,94.0,51.0,0.80263156,0.36862746,0.7894737,0.29803923,0.22222222,0.25,0.0,0.5,0.0,0.0,0.0
10613,2020-04-23,False,76.0,12.0,93.0,44.0,8.0,0.0,124.0,70.0,51.0,0.47311828,0.5645161,0.8172043,0.75,0.0,0.0952381,0.0,0.5,0.0,0.0,0.0
10623,2020-04-23,False,30.0,0.0,12.0,14.0,7.0,0.0,40.0,8.0,51.0,1.1666666,0.2,2.5,0.3,0.0,0.1891892,0.0,-1.0,0.0,0.0,0.0
10637,2020-04-23,False,355.0,3.0,31.0,18.0,29.0,0.0,318.0,118.0,51.0,0.58064514,0.3710692,11.451612,0.097484276,0.0,0.075520836,0.0,-0.39999998,0.0,0.0,0.0
10734,2020-04-23,False,13.0,2.0,7.0,24.0,17.0,0.0,1.0,2.0,51.0,3.4285715,2.0,1.8571428,7.0,0.0,0.56666666,0.0,-0.5,0.0,0.0,0.0
10766,2020-04-23,False,25.0,6.0,10.0,2.0,7.0,0.0,42.0,18.0,51.0,0.2,0.42857143,2.5,0.23809524,0.0,0.21875,0.0,5.0,0.0,0.0,0.0
10776,2020-04-23,False,21.0,3.0,0.0,14.0,4.0,0.0,24.0,5.0,51.0,0.0,0.20833333,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
10794,2020-04-23,False,32.0,4.0,13.0,14.0,3.0,0.0,3.0,0.0,51.0,1.0769231,0.0,2.4615386,4.3333335,0.0,0.08571429,0.0,0.33333337,0.0,0.0,0.0
10806,2020-04-23,False,194.0,9.0,247.0,126.0,40.0,0.0,11.0,6.0,51.0,0.51012146,0.54545456,0.7854251,22.454546,0.0,0.17094018,0.0,0.79999995,0.0,0.0,0.0
10851,2020-04-23,False,0.0,1.0,4.0,2.0,1.0,0.0,5.0,2.0,51.0,0.5,0.4,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
